0.0001, 0.1, 0.5, 0.88, -2.74670734666
4.57625709814e-08, -2.74670734666, 0.518381280651, 0.1, 1, 0.8, 0.531551617308, -3.14158531108, 
816.696453947, -2.74670734664, 0.518381280651, 0.100045217888, 1.0000975504, 0.800089983594, 0.531625306685, 3.14098982216, 
1631.04761613, -2.74670734666, 0.518381280651, 0.100109705044, 1.00026656219, 0.800234473926, 0.531739537872, -3.1427995191, 
2445.7211957, -2.7467073466, 0.518381280651, 0.0999926007839, 1.00009385401, 0.799974972793, 0.53162057337, 3.14013823269, 
3262.42726087, -2.74670734663, 0.518381280651, 0.100055517244, 1.00000944687, 0.800128162905, 0.53155575491, -3.1440950421, 
4079.11091675, -2.74670734666, 0.518381280651, 0.100090812335, 1.00010396482, 0.80019085319, 0.531630686929, 3.13867258749, 
4893.24534298, -2.74670734666, 0.518381280651, 0.100079578277, 1.0002698968, 0.800170350948, 0.53173941988, -3.1451621504, 
5708.14166549, -2.74670734658, 0.518381280651, 0.100014659249, 1.00008493611, 0.800024596201, 0.531614561146, 3.13793874989, 
6524.85955491, -2.74670734664, 0.518381280651, 0.100092815159, 1.00002966944, 0.800218898887, 0.531564720633, -3.14638607216, 
7341.50885166, -2.74670734666, 0.518381280651, 0.100111944965, 1.00011698922, 0.800239607031, 0.531638591007, 3.13631529676, 
8155.45908573, -2.74670734666, 0.518381280651, 0.0999827417657, 1.00027063088, 0.799952916602, 0.531739710989, -3.14734028465, 
8970.56209101, -2.74670734661, 0.518381280651, 0.100038664831, 1.0000749606, 0.800076703169, 0.531609091236, 3.13567133481, 
9787.29497339, -2.74670734663, 0.518381280651, 0.100104572058, 1.00004459263, 0.800248690134, 0.531572503971, -3.14865587425, 
